datetime,coordinates,model,model elevation,utc_offset,temperature,dewpoint_temperature,relative_humidity,surface_pressure,direct_normal_solar_radiation,surface_diffuse_solar_radiation,surface_solar_radiation,surface_thermal_radiation,wind_speed,wind_direction,total_cloud_cover,total_precipitation,snow_depth
2024-08-27 10:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,26.88,25.45,0.92,100195.31,11.18,33.17,35.21,447.82,1.11,353.77,1.0,0.23,0.0
2024-08-27 11:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,27.07,25.88,0.93,100252.72,0.0,1.44,1.39,446.45,1.84,323.66,1.0,0.12,0.0
2024-08-27 12:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,27.21,25.99,0.93,100319.04,0.0,0.0,0.0,443.52,2.52,312.52,0.95,0.04,0.0
2024-08-27 13:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,26.79,25.41,0.92,100382.46,0.0,0.0,0.0,443.06,2.77,329.07,0.98,0.34,0.0
2024-08-27 14:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,26.32,24.88,0.92,100405.66,0.0,0.0,0.0,438.66,2.56,337.46,0.99,0.9,0.0
2024-08-27 15:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,25.85,24.92,0.95,100404.26,0.0,0.0,0.0,445.41,2.63,352.52,1.0,0.89,0.0
2024-08-27 16:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,25.87,24.98,0.95,100415.88,0.0,0.0,0.0,448.93,2.68,358.81,0.97,1.01,0.0
2024-08-27 17:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,25.47,24.78,0.96,100325.85,0.0,0.0,0.0,448.11,2.55,2.66,0.83,1.03,0.0
2024-08-27 18:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,25.47,24.68,0.95,100293.9,0.0,0.0,0.0,445.52,2.52,4.95,0.73,0.74,0.0
2024-08-27 19:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,25.8,24.67,0.94,100270.57,0.0,0.0,0.0,433.39,2.64,13.64,0.85,0.01,0.0
2024-08-27 20:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,26.33,24.86,0.92,100262.92,0.0,0.0,0.0,435.85,2.56,22.08,0.95,0.03,0.0
2024-08-27 21:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,26.45,24.95,0.91,100290.6,0.0,0.0,0.0,440.73,2.42,23.26,0.97,0.06,0.0
2024-08-27 22:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,27.8,25.19,0.86,100357.41,0.0,3.2,3.42,438.88,2.07,347.5,0.88,0.08,0.0
2024-08-27 23:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,28.05,25.31,0.85,100411.85,29.72,26.38,32.73,440.1,2.47,1.3,0.92,0.1,0.0
2024-08-28 00:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,28.44,25.33,0.83,100462.24,65.43,71.36,99.17,440.69,2.41,4.83,0.86,0.07,0.0
2024-08-28 01:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,28.98,25.24,0.8,100469.56,125.87,130.21,207.39,445.9,2.21,9.86,0.76,0.08,0.0
2024-08-28 02:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,30.61,25.58,0.75,100484.96,129.41,202.95,302.01,447.75,2.06,6.6,0.66,0.11,0.0
2024-08-28 03:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,30.83,25.72,0.74,100446.63,240.7,244.51,454.31,453.06,2.29,9.12,0.46,0.11,0.0
2024-08-28 04:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,31.3,26.32,0.75,100400.93,258.61,217.75,456.75,451.91,2.85,15.77,0.44,0.02,0.0
2024-08-28 05:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,32.73,26.22,0.69,100339.04,323.61,265.34,562.91,450.45,3.43,25.06,0.37,0.03,0.0
2024-08-28 06:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,33.08,25.94,0.66,100322.32,493.95,186.04,609.9,448.77,3.8,31.02,0.3,0.15,0.0
2024-08-28 07:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,32.82,25.62,0.66,100268.66,458.56,150.68,491.85,445.51,4.0,35.43,0.54,0.48,0.0
2024-08-28 08:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,31.69,25.74,0.71,100268.35,282.81,119.06,284.5,451.38,3.8,32.44,0.4,0.2,0.0
2024-08-28 09:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,31.44,25.67,0.72,100293.34,351.09,99.26,236.85,440.15,3.98,38.74,0.46,0.05,0.0
2024-08-28 10:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,29.5,26.14,0.82,100349.27,161.78,50.42,79.21,436.03,4.12,45.57,0.38,0.07,0.0
2024-08-28 11:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,28.89,26.41,0.86,100378.29,0.0,2.74,3.1,436.71,3.91,48.9,0.31,0.0,0.0
2024-08-28 12:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,28.8,26.38,0.87,100413.38,0.0,0.0,0.0,427.0,3.16,38.91,0.22,0.0,0.0
2024-08-28 13:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,28.74,26.48,0.88,100457.9,0.0,0.0,0.0,427.15,3.04,32.2,0.2,0.02,0.0
2024-08-28 14:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,28.37,26.28,0.88,100512.15,0.0,0.0,0.0,432.15,3.23,36.85,0.32,0.04,0.0
2024-08-28 15:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,27.95,26.04,0.89,100500.86,0.0,0.0,0.0,427.1,3.34,38.22,0.37,0.08,0.0
2024-08-28 16:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,27.97,25.95,0.89,100478.4,0.0,0.0,0.0,427.36,2.95,30.97,0.26,0.01,0.0
2024-08-28 17:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,27.76,26.16,0.91,100476.19,0.0,0.0,0.0,423.24,2.93,23.74,0.24,0.0,0.0
2024-08-28 18:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,27.61,26.1,0.91,100470.88,0.0,0.0,0.0,421.26,2.75,21.44,0.14,0.02,0.0
2024-08-28 19:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,27.5,25.9,0.91,100436.08,0.0,0.0,0.0,425.62,3.18,29.2,0.26,0.11,0.0
2024-08-28 20:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,27.49,25.75,0.9,100453.37,0.0,0.0,0.0,424.54,3.09,34.0,0.37,0.25,0.0
2024-08-28 21:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,27.66,25.88,0.9,100471.85,0.0,0.0,0.0,427.02,2.98,33.33,0.26,0.02,0.0
2024-08-28 22:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,28.8,26.06,0.85,100521.92,0.0,5.19,6.41,425.25,2.79,29.94,0.36,0.0,0.0
2024-08-28 23:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,29.41,26.3,0.83,100606.83,263.03,57.78,113.45,421.9,2.99,30.85,0.3,0.02,0.0
2024-08-29 00:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,29.72,26.04,0.81,100618.14,406.59,108.47,280.5,427.34,3.67,42.22,0.25,0.15,0.0
2024-08-29 01:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,29.97,25.75,0.78,100641.25,504.25,156.0,464.31,427.14,3.77,51.59,0.33,0.2,0.0
2024-08-29 02:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,30.98,25.18,0.71,100684.07,392.8,147.04,447.03,436.82,3.5,54.09,0.42,0.08,0.0
2024-08-29 03:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,31.55,25.08,0.69,100662.28,517.68,211.3,661.5,442.98,3.15,52.25,0.45,0.16,0.0
2024-08-29 04:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,31.83,24.58,0.66,100653.59,540.42,193.2,691.44,445.71,2.82,46.56,0.31,0.04,0.0
2024-08-29 05:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,33.09,23.88,0.59,100593.91,669.42,168.55,782.44,446.18,2.89,38.58,0.26,0.0,0.0
2024-08-29 06:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,32.97,23.91,0.59,100538.35,592.54,158.04,664.82,447.39,3.05,32.26,0.24,0.01,0.0
2024-08-29 07:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,33.32,24.24,0.59,100505.94,471.03,168.2,517.13,447.2,3.4,31.16,0.21,0.01,0.0
2024-08-29 08:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,32.37,24.65,0.64,100492.79,558.92,115.15,440.12,433.13,3.8,37.97,0.12,0.0,0.0
2024-08-29 09:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,31.84,25.2,0.68,100530.81,419.4,92.22,254.95,433.56,3.95,43.7,0.16,0.02,0.0
2024-08-29 10:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,29.74,25.6,0.79,100555.88,254.35,42.99,87.19,431.06,3.54,52.76,0.09,0.0,0.0
2024-08-29 11:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,29.25,25.69,0.81,100619.34,0.0,2.71,3.06,424.2,3.21,52.84,0.11,0.0,0.0
2024-08-29 12:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,29.06,25.91,0.83,100657.58,0.0,0.0,0.0,419.26,2.86,52.11,0.08,0.0,0.0
2024-08-29 13:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,29.01,26.15,0.85,100727.41,0.0,0.0,0.0,414.99,2.36,51.06,0.12,0.0,0.0
2024-08-29 14:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,28.3,26.14,0.88,100721.32,0.0,0.0,0.0,413.27,1.74,50.25,0.09,0.0,0.0
2024-08-29 15:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,28.29,26.32,0.89,100737.95,0.0,0.0,0.0,411.36,1.26,51.17,0.13,0.0,0.0
2024-08-29 16:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,28.19,26.26,0.89,100741.34,0.0,0.0,0.0,409.73,1.05,53.58,0.07,0.0,0.0
2024-08-29 17:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,27.5,26.08,0.92,100738.03,0.0,0.0,0.0,409.01,0.29,301.94,0.12,0.0,0.0
2024-08-29 18:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,27.16,26.03,0.94,100715.58,0.0,0.0,0.0,411.06,0.76,294.11,0.13,0.0,0.0
2024-08-29 19:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,26.98,25.94,0.94,100700.19,0.0,0.0,0.0,416.64,1.03,306.65,0.12,0.0,0.0
2024-08-29 20:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,26.65,25.93,0.96,100715.05,0.0,0.0,0.0,418.06,1.32,320.64,0.2,0.0,0.0
2024-08-29 21:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,26.63,25.81,0.95,100712.45,0.0,0.0,0.0,415.1,1.48,338.56,0.13,0.0,0.0
2024-08-29 22:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,28.41,26.38,0.89,100768.43,0.0,6.62,8.15,411.06,1.4,0.19,0.06,0.0,0.0
2024-08-29 23:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,29.15,26.16,0.84,100803.22,284.19,57.99,117.59,413.34,1.67,19.24,0.05,0.0,0.0
2024-08-30 00:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,29.86,25.63,0.78,100859.51,482.06,103.2,306.28,415.37,1.51,24.34,0.07,0.0,0.0
2024-08-30 01:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,30.34,25.41,0.75,100866.41,599.76,132.58,498.21,422.75,1.19,14.07,0.08,0.02,0.0
2024-08-30 02:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,32.63,24.34,0.62,100849.16,672.75,148.32,660.87,429.06,1.27,356.02,0.13,0.06,0.0
2024-08-30 03:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,32.85,24.25,0.61,100829.41,678.39,164.73,753.33,437.58,1.65,0.73,0.15,0.04,0.0
2024-08-30 04:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,32.6,24.25,0.62,100783.83,528.72,162.04,648.32,445.58,1.93,12.82,0.24,0.04,0.0
2024-08-30 05:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,33.33,24.25,0.59,100733.47,561.55,203.75,717.29,445.28,1.97,27.8,0.28,0.16,0.0
2024-08-30 06:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,33.39,24.49,0.6,100703.28,584.89,181.66,680.2,447.29,2.02,39.52,0.4,0.17,0.0
2024-08-30 07:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,33.05,24.59,0.61,100660.18,425.8,159.44,473.48,447.49,2.26,50.65,0.5,0.08,0.0
2024-08-30 08:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,32.3,24.76,0.65,100650.93,337.8,146.95,342.13,447.49,2.96,70.63,0.41,0.02,0.0
2024-08-30 09:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,32.36,24.79,0.64,100665.21,307.04,100.85,218.77,453.02,3.19,80.37,0.27,0.0,0.0
2024-08-30 10:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,30.14,24.79,0.73,100721.53,219.24,41.99,79.15,442.17,2.72,78.88,0.26,0.0,0.0
2024-08-30 11:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,29.78,25.13,0.76,100768.67,0.0,2.04,2.2,439.63,3.27,82.72,0.19,0.0,0.0
2024-08-30 12:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,29.51,25.22,0.78,100798.73,0.0,0.0,0.0,429.56,3.04,88.27,0.06,0.0,0.0
2024-08-30 13:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,29.52,25.22,0.78,100865.44,0.0,0.0,0.0,427.59,2.12,94.26,0.14,0.0,0.0
2024-08-30 14:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,28.88,25.26,0.81,100887.36,0.0,0.0,0.0,427.36,1.87,105.83,0.15,0.0,0.0
2024-08-30 15:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,28.76,25.03,0.8,100872.0,0.0,0.0,0.0,427.11,1.91,115.55,0.16,0.0,0.0
2024-08-30 16:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,28.68,25.16,0.81,100891.72,0.0,0.0,0.0,423.8,1.66,121.57,0.03,0.0,0.0
2024-08-30 17:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,27.89,25.09,0.85,100863.61,0.0,0.0,0.0,422.68,1.41,121.69,0.07,0.0,0.0
2024-08-30 18:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,27.68,25.25,0.87,100870.58,0.0,0.0,0.0,420.82,1.1,119.41,0.12,0.0,0.0
2024-08-30 19:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,27.6,25.08,0.86,100835.95,0.0,0.0,0.0,420.58,1.13,101.5,0.12,0.0,0.0
2024-08-30 20:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,27.3,24.99,0.87,100860.5,0.0,0.0,0.0,419.56,1.16,75.89,0.08,0.02,0.0
2024-08-30 21:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,27.07,25.08,0.89,100890.34,0.0,0.0,0.0,419.6,1.38,65.65,0.07,0.0,0.0
2024-08-30 22:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,29.51,24.91,0.76,100934.44,0.0,5.95,7.48,423.26,1.45,79.14,0.1,0.0,0.0
2024-08-30 23:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,29.69,24.72,0.75,100968.17,287.32,56.58,116.27,421.18,1.87,78.36,0.1,0.0,0.0
2024-08-31 00:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,30.06,24.38,0.72,100983.68,481.34,101.88,303.77,423.95,2.2,74.27,0.18,0.0,0.0
2024-08-31 01:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,30.53,24.15,0.69,101000.39,599.8,131.18,495.74,429.15,2.55,70.96,0.23,0.0,0.0
2024-08-31 02:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,32.56,23.02,0.57,100976.95,675.27,151.72,664.92,435.98,2.69,70.5,0.2,0.0,0.0
2024-08-31 03:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,32.72,22.97,0.57,100961.79,698.81,166.37,771.26,439.56,2.71,70.97,0.23,0.01,0.0
2024-08-31 04:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,32.62,22.7,0.56,100922.84,594.77,218.2,763.85,442.68,2.66,77.4,0.2,0.01,0.0
2024-08-31 05:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,33.33,22.52,0.53,100855.77,620.86,187.14,753.31,448.82,2.65,86.53,0.2,0.0,0.0
2024-08-31 06:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,33.37,22.53,0.53,100794.17,527.44,197.61,645.63,441.75,2.55,92.26,0.11,0.0,0.0
2024-08-31 07:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,33.15,22.55,0.54,100731.37,616.27,144.73,597.2,435.05,2.6,93.68,0.17,0.0,0.0
2024-08-31 08:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,32.02,23.06,0.59,100695.58,553.19,128.21,445.81,432.42,3.01,95.84,0.09,0.0,0.0
2024-08-31 09:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,31.77,22.98,0.6,100714.94,483.85,87.97,271.86,428.41,3.39,98.34,0.01,0.0,0.0
2024-08-31 10:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,29.61,22.33,0.65,100688.22,297.59,44.36,93.53,421.63,3.21,101.65,0.04,0.0,0.0
2024-08-31 11:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,29.15,22.5,0.67,100754.25,0.0,2.13,2.39,416.61,3.12,103.39,0.04,0.0,0.0
2024-08-31 12:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,29.02,22.59,0.68,100837.51,0.0,0.0,0.0,412.41,2.86,111.97,0.08,0.0,0.0
2024-08-31 13:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,28.96,22.65,0.69,100936.81,0.0,0.0,0.0,412.98,2.49,123.76,0.15,0.0,0.0
2024-08-31 14:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,28.08,22.81,0.73,100923.82,0.0,0.0,0.0,412.47,2.37,126.21,0.28,0.0,0.0
2024-08-31 15:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,28.21,22.93,0.73,100916.46,0.0,0.0,0.0,409.93,2.49,124.21,0.83,0.0,0.0
2024-08-31 16:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,28.25,22.99,0.73,100898.39,0.0,0.0,0.0,419.02,2.59,124.86,0.82,0.0,0.0
2024-08-31 17:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,27.64,23.05,0.76,100853.35,0.0,0.0,0.0,414.88,2.77,122.2,0.74,0.0,0.0
2024-08-31 18:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,27.77,23.04,0.75,100792.3,0.0,0.0,0.0,412.24,2.72,117.04,0.63,0.0,0.0
2024-08-31 19:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,27.65,22.95,0.76,100759.95,0.0,0.0,0.0,434.28,2.61,116.51,0.55,0.0,0.0
2024-08-31 20:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,27.23,23.1,0.78,100742.64,0.0,0.0,0.0,425.94,2.45,121.44,0.43,0.0,0.0
2024-08-31 21:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,27.08,23.19,0.79,100733.51,0.0,0.0,0.0,415.2,2.13,128.34,0.37,0.0,0.0
2024-08-31 22:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,29.07,23.67,0.73,100748.4,0.0,6.16,7.87,414.1,1.98,135.28,0.14,0.0,0.0
2024-08-31 23:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,29.83,23.92,0.71,100801.46,323.92,55.23,121.88,413.97,2.39,140.08,0.05,0.0,0.0
2024-09-01 00:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,30.41,24.01,0.69,100775.42,512.77,96.85,310.97,419.94,2.59,149.18,0.13,0.0,0.0
2024-09-01 01:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,30.81,24.24,0.68,100785.28,641.67,121.71,510.53,426.81,2.44,153.06,0.32,0.0,0.0
2024-09-01 02:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,33.37,24.95,0.61,100787.67,696.59,145.72,673.78,434.85,2.23,151.46,0.43,0.0,0.0
2024-09-01 03:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,33.68,25.04,0.61,100769.54,741.39,157.1,797.29,441.77,1.86,137.57,0.45,0.0,0.0
2024-09-01 04:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,33.86,25.02,0.6,100735.95,692.47,175.02,808.69,452.7,1.97,123.95,0.53,0.03,0.0
2024-09-01 05:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,34.34,25.07,0.59,100666.28,700.0,172.72,809.19,455.98,2.43,118.39,0.56,0.05,0.0
2024-09-01 06:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,34.15,25.31,0.6,100659.12,706.96,154.55,752.93,453.51,2.88,117.91,0.43,0.07,0.0
2024-09-01 07:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,33.38,25.49,0.63,100633.29,477.32,149.75,498.6,451.56,3.8,122.85,0.57,0.07,0.0
2024-09-01 08:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,32.72,25.74,0.67,100632.14,396.2,120.66,346.64,453.48,4.03,124.51,0.75,0.01,0.0
2024-09-01 09:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,32.29,25.68,0.68,100635.99,398.91,86.11,236.09,443.15,4.11,126.15,0.87,0.0,0.0
2024-09-01 10:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,30.09,25.55,0.77,100613.77,214.71,37.7,72.24,445.89,3.67,123.07,0.92,0.0,0.0
2024-09-01 11:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,29.96,25.5,0.77,100636.65,0.0,1.64,1.7,438.03,3.9,121.45,0.93,0.0,0.0
2024-09-01 12:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,29.72,25.45,0.78,100716.38,0.0,0.0,0.0,432.83,3.7,124.59,0.95,0.0,0.0
2024-09-01 13:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,29.65,25.56,0.79,100745.47,0.0,0.0,0.0,428.34,3.49,135.51,1.0,0.0,0.0
2024-09-01 14:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,29.04,25.65,0.82,100734.86,0.0,0.0,0.0,425.44,3.26,143.11,0.94,0.0,0.0
2024-09-01 15:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,28.88,25.83,0.84,100755.05,0.0,0.0,0.0,423.45,3.05,145.68,0.58,0.0,0.0
2024-09-01 16:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,29.04,25.96,0.83,100738.57,0.0,0.0,0.0,421.92,2.93,151.58,0.41,0.0,0.0
2024-09-01 17:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,28.37,25.95,0.87,100713.48,0.0,0.0,0.0,422.06,2.61,157.56,0.4,0.0,0.0
2024-09-01 18:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,28.43,25.95,0.86,100683.8,0.0,0.0,0.0,421.14,2.06,153.92,0.6,0.0,0.0
2024-09-01 19:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,28.52,25.99,0.86,100677.71,0.0,0.0,0.0,428.43,1.86,143.14,0.76,0.0,0.0
2024-09-01 20:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,28.21,26.28,0.89,100682.48,0.0,0.0,0.0,425.37,2.1,135.81,0.67,0.0,0.0
2024-09-01 21:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,28.19,26.38,0.9,100701.85,0.0,0.0,0.0,425.84,2.19,133.79,0.27,0.0,0.0
2024-09-01 22:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,29.69,26.84,0.85,100720.72,0.0,5.05,6.19,426.88,1.86,132.09,0.19,0.0,0.0
2024-09-01 23:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,30.29,27.03,0.83,100803.76,283.58,53.06,110.85,430.18,2.16,140.27,0.35,0.0,0.0
2024-09-02 00:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,30.92,26.63,0.78,100807.71,415.09,108.21,280.77,437.04,2.05,149.7,0.46,0.0,0.0
2024-09-02 01:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,31.59,26.1,0.73,100836.78,594.87,130.02,489.36,439.55,1.46,146.51,0.33,0.02,0.0
2024-09-02 02:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,33.94,25.8,0.63,100857.19,624.94,151.75,624.26,448.81,1.04,107.49,0.75,0.02,0.0
2024-09-02 03:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,34.03,25.9,0.63,100840.12,607.67,160.61,684.03,454.97,1.63,90.42,0.93,0.05,0.0
2024-09-02 04:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,34.31,25.99,0.62,100824.12,592.19,199.03,739.52,457.37,2.16,95.54,1.0,0.04,0.0
2024-09-02 05:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,33.8,25.58,0.62,100767.07,560.62,166.03,674.25,468.01,2.34,103.17,1.0,0.14,0.0
2024-09-02 06:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,33.25,25.83,0.65,100748.97,487.22,219.02,629.92,460.82,2.65,110.24,1.0,0.33,0.0
2024-09-02 07:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,33.25,26.18,0.67,100722.97,353.73,203.07,460.38,457.54,2.49,105.69,1.0,0.1,0.0
2024-09-02 08:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,32.44,26.05,0.69,100730.71,277.02,159.47,316.43,454.9,2.66,96.82,0.99,0.09,0.0
2024-09-02 09:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,32.06,25.74,0.69,100720.96,148.13,122.49,177.57,454.02,2.45,96.05,1.0,0.0,0.0
2024-09-02 10:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,30.3,25.6,0.76,100719.19,121.89,50.41,69.49,447.54,2.74,92.01,0.99,0.0,0.0
2024-09-02 11:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,30.3,25.87,0.77,100746.75,0.0,1.51,1.47,444.82,2.71,85.44,1.0,0.0,0.0
2024-09-02 12:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,30.12,25.94,0.78,100878.7,0.0,0.0,0.0,439.26,2.34,84.34,1.0,0.0,0.0
2024-09-02 13:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,30.08,26.0,0.79,100909.27,0.0,0.0,0.0,439.18,1.83,83.26,0.97,0.0,0.0
2024-09-02 14:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,29.48,26.01,0.82,100963.53,0.0,0.0,0.0,438.57,1.47,87.94,0.74,0.0,0.0
2024-09-02 15:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,29.34,25.77,0.81,100953.19,0.0,0.0,0.0,441.09,1.39,92.89,0.82,0.3,0.0
2024-09-02 16:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,29.42,25.88,0.81,100976.2,0.0,0.0,0.0,442.3,1.23,102.33,0.94,0.11,0.0
2024-09-02 17:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,28.81,25.92,0.84,100933.79,0.0,0.0,0.0,444.21,1.42,106.99,0.94,0.0,0.0
